time,node0x,node0y,node1x,node1y,node2x,node2y,node3x,node3y,node4x,node4y,node5x,node5y
24.07,0.0,0.0,-0.02216490669094129,0.012296029529978991,-0.04667119086708693,0.015408498288360661,-0.08506930178431293,0.033664989938975154,-0.10094018128858906,0.054173330243845186,-0.11301405626791272,0.07677848275786658
24.080000000000002,0.0,0.0,-0.022168286712836993,0.012293022931986197,-0.04668538924381682,0.015402187498803066,-0.08507020865080595,0.03363332692543075,-0.10094376566514018,0.05413450264870612,-0.11302240958102061,0.07673503795131431
24.09,0.0,0.0,-0.02217169058960633,0.012290015027738299,-0.04669957445490036,0.015395851023192186,-0.08507109366908683,0.03360165657486647,-0.10094735128094445,0.054095690737021584,-0.11303076956976632,0.07669161345917885
24.1,0.0,0.0,-0.022175118371003943,0.012287005826616682,-0.04671374646101345,0.015389488916928151,-0.0850719568352476,0.03356997895256342,-0.10095093810285061,0.05405689452153695,-0.1130391361845895,0.07664820927582028
24.11,0.0,0.0,-0.022178570105979567,0.012283995337725173,-0.04672790522344261,0.015383101235588725,-0.08507279814597979,0.03353829412406917,-0.10095452609770739,0.05401811401473111,-0.11304750937575214,0.07660482539515456
24.12,0.0,0.0,-0.02218204584266692,0.012280983569890047,-0.04674205070402948,0.015376688034973718,-0.08507361759846344,0.03350660215506451,-0.10095811523245235,0.053979349229038576,-0.11305588909351627,0.0765614618111421
24.13,0.0,0.0,-0.022185545628389258,0.012277970531637816,-0.04675618286524852,0.01537024937099396,-0.0850744151905003,0.03347490311158552,-0.10096170547402306,0.0539406001767162,-0.11306427528792184,0.07651811851734358
24.14,0.0,0.0,-0.022189069509653825,0.012274956231217438,-0.0467703016701293,0.015363785299760124,-0.08507519092040283,0.033443197059890295,-0.10096529678935706,0.05390186686988763,-0.11307266790905324,0.07647479550723091
24.150000000000002,0.0,0.0,-0.0221926175321685,0.012271940676600313,-0.046784407082289814,0.015357295877516108,-0.08507594478706082,0.03341148406641459,-0.10096888914550295,0.05386314932054326,-0.1130810669068616,0.07643149277405392
24.16,0.0,0.0,-0.022196189740830707,0.012268923875491389,-0.046798499065947574,0.015350781160727855,-0.08507667678987474,0.033379764197860595,-0.1009724825095093,0.05382444754049587,-0.11308947223125365,0.07638821031079601
24.17,0.0,0.0,-0.022199786179744052,0.012265905835295854,-0.04681257758589741,0.015344241205972331,-0.08507738692882238,0.03334803752115256,-0.1009760768484913,0.05378576154151382,-0.1130978838319141,0.07634494811035175
24.18,0.0,0.0,-0.022203406892207234,0.012262886563152442,-0.046826642607489255,0.015337676069981931,-0.08507807520441446,0.03331630410343678,-0.10097967212956416,0.05374709133514344,-0.11310630165866087,0.07630170616530485
24.19,0.0,0.0,-0.022207051920714038,0.012259866065922331,-0.04684069409668368,0.015331085809711098,-0.08507874161773898,0.03328456401212598,-0.10098326831990967,0.0537084369327534,-0.11311472566108982,0.07625848446810579
24.2,0.0,0.0,-0.022210721306969994,0.012256844350200247,-0.046854732019974143,0.015324470482225294,-0.08507938617035027,0.03325281731481056,-0.10098686538673185,0.053669798345623576,-0.11312315578875243,0.07621528301098301
24.21,0.0,0.0,-0.022214415091881268,0.012253821422303357,-0.046868756344464746,0.01531783014472321,-0.08508000886440215,0.03322106407925851,-0.10099046329734573,0.05363117558494501,-0.11313159199111134,0.07617210178598732
24.22,0.0,0.0,-0.02221813331557132,0.012250797288271276,-0.046882767037803585,0.015311164854581172,-0.08508060970255915,0.033189304373504314,-0.10099406201899974,0.05359256866168671,-0.11314003421762919,0.07612894078499188
